sale_id,date,product_type,product,unit_price,net_quantity,discount_percentage,historical_average_competitor_price,net_sales
9.11E+12,2021-01-13 17:15:50+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3000,1,0,3595.42057,3000
9.11E+12,2021-01-13 17:16:16+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,4500,1,0,9460.686915,4500
9.12E+12,2021-01-14 11:04:02+03:00,bathing and skin care,waterwipes bathing and skin care sensitive newborn skin 1 pk 60 unscented wipes,600,2,0,1040.779639,1200
9.12E+12,2021-01-14 12:09:03+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3000,1,0,3349.41811,3000
9.12E+12,2021-01-14 13:49:05+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3000,1,0,3595.42057,3000
9.12E+12,2021-01-14 15:47:09+03:00,feeding and weaning,aptamil creamed banana 125 g,900,1,0,1891.380452,900
9.13E+12,2021-01-15 12:33:04+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,4500,1,0,9460.686915,4500
9.13E+12,2021-01-15 12:56:34+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3000,1,0,3595.42057,3000
9.13E+12,2021-01-15 15:36:51+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3000,1,0,3595.42057,3000
9.13E+12,2021-01-15 15:41:26+03:00,bathing and skin care,mamia sensitive bathing and skin care 64 bathing and skin care,200,6,0,236.5408269,1200
9.13E+12,2021-01-16 11:07:31+03:00,feeding and weaning,aptamil creamed banana 125 g,900,3,0,1891.380452,2700
9.13E+12,2021-01-16 11:07:31+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,4500,1,0,9460.686915,4500
9.13E+12,2021-01-16 11:58:52+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3000,1,0,3595.42057,3000
9.13E+12,2021-01-16 12:16:56+03:00,bathing and skin care,mamia sensitive bathing and skin care 64 bathing and skin care,200,4,0,236.5408269,800
9.15E+12,2021-01-19 10:51:59+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3000,6,0,3595.42057,18000
9.15E+12,2021-01-19 12:06:24+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,2500,1,0,3595.42057,2500
9.15E+12,2021-01-19 15:14:38+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,4500,2,0,9460.686915,9000
9.15E+12,2021-01-20 10:03:57+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3000,1,0,3349.41811,3000
9.15E+12,2021-01-20 10:43:28+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,2500,4,0,3595.42057,10000
9.15E+12,2021-01-20 17:06:43+03:00,feeding and weaning,aptamil creamed banana 125 g,900,4,0,1891.380452,3600
9.16E+12,2021-01-21 11:05:50+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3000,1,0,3349.41811,3000
9.16E+12,2021-01-21 16:37:00+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,2500,2,0,3595.42057,5000
9.16E+12,2021-01-22 09:52:08+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3000,1,0,3349.41811,3000
9.16E+12,2021-01-22 12:52:21+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3000,1,0,3595.42057,3000
9.16E+12,2021-01-22 13:05:38+03:00,baby formula,hipp organic 1 first milk powder 800 g,3300,1,0,5203.898193,3300
9.16E+12,2021-01-22 13:47:20+03:00,bathing and skin care,waterwipes bathing and skin care sensitive newborn skin 1 pk 60 unscented wipes,600,12,0,1040.779639,7200
9.16E+12,2021-01-22 20:13:02+03:00,bathing and skin care,mamia sensitive bathing and skin care 64 bathing and skin care,200,5,0,236.5408269,1000
9.17E+12,2021-01-23 10:07:15+03:00,bathing and skin care,little angels sensitive baby 64 wipes,220,3,0,662.3143155,660
9.17E+12,2021-01-23 10:08:56+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3000,1,0,3595.42057,3000
9.17E+12,2021-01-23 12:44:01+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,2045.45,1,18.182,3595.42057,2045.45
9.17E+12,2021-01-23 12:54:14+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,2500,1,0,3595.42057,2500
9.17E+12,2021-01-23 21:54:28+03:00,bathing and skin care,waterwipes bathing and skin care sensitive newborn skin 1 pk 60 unscented wipes,600,10,0,1040.779639,6000
9.18E+12,2021-01-25 13:53:19+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,4500,1,0,9460.686915,4500
9.18E+12,2021-01-25 13:54:21+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,4500,6,0,9460.686915,27000
9.18E+12,2021-01-25 16:00:05+03:00,baby formula,hipp organic combiotic follow on milk 800 g,3300,1,0,5486.801022,3300
9.18E+12,2021-01-25 16:42:25+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,2500,1,0,3595.42057,2500
9.18E+12,2021-01-26 09:41:24+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,4500,2,0,9460.686915,9000
9.18E+12,2021-01-26 10:25:04+03:00,baby formula,hipp organic 1 first milk powder 800 g,3300,1,0,5203.898193,3300
9.18E+12,2021-01-26 11:16:41+03:00,bathing and skin care,waterwipes bathing and skin care sensitive newborn skin 1 pk 60 unscented wipes,600,2,0,1040.779639,1200
9.18E+12,2021-01-26 11:16:41+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3000,1,0,3595.42057,3000
9.18E+12,2021-01-26 11:17:46+03:00,bathing and skin care,waterwipes bathing and skin care sensitive newborn skin 1 pk 60 unscented wipes,600,24,0,1040.779639,14400
9.19E+12,2021-01-27 13:41:21+03:00,bathing and skin care,waterwipes bathing and skin care sensitive newborn skin 1 pk 60 unscented wipes,600,12,0,1040.779639,7200
9.19E+12,2021-01-27 13:44:24+03:00,baby formula,hipp organic 1 first milk powder 800 g,3300,4,0,5203.898193,13200
9.19E+12,2021-01-27 17:08:28+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,4500,1,0,9460.686915,4500
9.19E+12,2021-01-27 17:09:09+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3000,1,0,3595.42057,3000
9.19E+12,2021-01-28 11:31:42+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3000,1,0,3595.42057,3000
9.19E+12,2021-01-28 11:47:24+03:00,bathing and skin care,mamia sensitive bathing and skin care 64 bathing and skin care,200,1,0,236.5408269,200
9.19E+12,2021-01-28 16:23:11+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3000,1,0,3595.42057,3000
9.20E+12,2021-01-29 09:36:01+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,4500,1,0,9460.686915,4500
9.20E+12,2021-01-29 14:18:35+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3000,2,0,3595.42057,6000
9.20E+12,2021-01-29 14:23:13+03:00,baby formula,nannycare 1 formula first infant goat milk 900 g 0-6 months,4500,1,0,9460.686915,4500
9.20E+12,2021-01-29 14:23:13+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,2500,1,0,3595.42057,2500
9.20E+12,2021-01-29 14:23:13+03:00,bathing and skin care,mamia sensitive bathing and skin care 64 bathing and skin care,200,6,0,236.5408269,1200
9.20E+12,2021-01-29 15:08:30+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3000,1,0,3595.42057,3000
9.20E+12,2021-01-29 16:32:44+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,2500,6,0,3595.42057,15000
9.20E+12,2021-01-30 09:22:02+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,2500,4,0,3595.42057,10000
9.20E+12,2021-01-30 10:54:00+03:00,bathing and skin care,waterwipes bathing and skin care sensitive newborn skin 1 pk 60 unscented wipes,600,1,0,1040.779639,600
9.20E+12,2021-01-30 12:20:30+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3000,1,0,3349.41811,3000
9.20E+12,2021-01-30 12:39:07+03:00,feeding and weaning,aptamil creamed banana 125 g,900,5,0,1891.380452,4500
9.20E+12,2021-01-30 14:20:39+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,2500,4,0,3595.42057,10000
9.21E+12,2021-02-01 11:09:42+03:00,baby formula,nannycare growing up milk goat milk based 3 from 1 to 3 years 900 g,4500,2,0,9452.63755,9000
9.22E+12,2021-02-01 15:55:18+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3000,1,0,3592.361505,3000
9.22E+12,2021-02-01 16:17:39+03:00,bathing and skin care,mamia sensitive bathing and skin care 64 bathing and skin care,200,2,0,236.3395727,400
9.22E+12,2021-02-01 16:17:39+03:00,bathing and skin care,little angels sensitive baby 64 wipes,220,1,0,661.7508036,220
9.22E+12,2021-02-01 16:19:12+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,2500,1,0,3592.361505,2500
9.22E+12,2021-02-01 16:24:26+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3000,1,0,3592.361505,3000
9.22E+12,2021-02-01 16:27:01+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,2500,5,0,3592.361505,12500
9.22E+12,2021-02-02 14:12:58+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3000,7,0,3346.568349,21000
9.23E+12,2021-02-03 12:14:06+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,4500,6,0,9452.63755,27000
9.23E+12,2021-02-03 13:55:35+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3000,1,0,3346.568349,3000
9.23E+12,2021-02-03 15:56:31+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3000,2,0,3592.361505,6000
9.23E+12,2021-02-03 17:06:19+03:00,baby formula,hipp organic combiotic follow on milk 800 g,3300,4,0,5482.132728,13200
9.24E+12,2021-02-04 11:14:40+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3000,1,0,3346.568349,3000
9.24E+12,2021-02-04 11:15:04+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,2500,2,0,3592.361505,5000
9.24E+12,2021-02-05 15:37:52+03:00,bathing and skin care,mamia sensitive bathing and skin care 64 bathing and skin care,200,1,0,236.3395727,200
9.25E+12,2021-02-06 10:03:08+03:00,bathing and skin care,waterwipes bathing and skin care sensitive newborn skin 1 pk 60 unscented wipes,600,7,0,1039.89412,4200
9.25E+12,2021-02-06 10:06:33+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,4500,1,0,9452.63755,4500
9.26E+12,2021-02-08 10:01:27+03:00,baby formula,nannycare 1 formula first infant goat milk 900 g 0-6 months,4500,1,0,9452.63755,4500
9.26E+12,2021-02-08 11:33:46+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3000,1,0,3592.361505,3000
9.26E+12,2021-02-08 14:21:52+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,2500,4,0,3592.361505,10000
9.26E+12,2021-02-08 14:22:43+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3000,1,0,3592.361505,3000
9.26E+12,2021-02-08 14:48:20+03:00,bathing and skin care,mamia sensitive bathing and skin care 64 bathing and skin care,200,6,0,236.3395727,1200
9.26E+12,2021-02-08 15:22:51+03:00,baby formula,hipp organic combiotic follow on milk 800 g,3300,1,0,5482.132728,3300
9.27E+12,2021-02-08 16:34:25+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,4500,1,0,9452.63755,4500
9.27E+12,2021-02-08 17:35:53+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3000,1,0,3592.361505,3000
9.27E+12,2021-02-09 11:35:44+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,2500,2,0,3592.361505,5000
9.27E+12,2021-02-09 12:33:06+03:00,bathing and skin care,mamia sensitive bathing and skin care 64 bathing and skin care,200,5,0,236.3395727,1000
9.27E+12,2021-02-09 12:33:06+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3000,2,0,3346.568349,6000
9.27E+12,2021-02-09 12:58:01+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,2500,3,16.66666667,3346.568349,7500
9.27E+12,2021-02-09 15:45:02+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,4500,1,0,9452.63755,4500
9.27E+12,2021-02-10 10:44:00+03:00,baby formula,nannycare growing up milk goat milk based 3 from 1 to 3 years 900 g,4500,2,0,9452.63755,9000
9.27E+12,2021-02-10 11:03:22+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3000,1,0,3346.568349,3000
9.28E+12,2021-02-10 14:08:30+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,2500,3,16.66666667,3592.361505,7500
9.28E+12,2021-02-10 14:08:30+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,2500,1,16.66666667,3346.568349,2500
9.28E+12,2021-02-10 14:11:38+03:00,feeding and weaning,aptamil creamed banana 125 g,900,2,0,1889.771223,1800
9.28E+12,2021-02-11 10:05:30+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3000,2,0,3346.568349,6000
9.28E+12,2021-02-11 12:15:52+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,2500,3,16.66666667,3592.361505,7500
9.28E+12,2021-02-11 14:35:59+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,2500,6,16.66666667,3592.361505,15000
9.28E+12,2021-02-11 15:00:45+03:00,bathing and skin care,mamia sensitive bathing and skin care 64 bathing and skin care,200,1,0,236.3395727,200
9.28E+12,2021-02-11 15:03:03+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3000,1,0,3592.361505,3000
9.29E+12,2021-02-12 09:55:13+03:00,baby formula,hipp organic 1 first milk powder 800 g,3300,5,0,5199.470599,16500
9.29E+12,2021-02-12 10:41:00+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3000,1,0,3592.361505,3000
9.29E+12,2021-02-12 13:11:10+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3000,1,0,3346.568349,3000
9.29E+12,2021-02-12 13:14:09+03:00,bathing and skin care,mamia sensitive bathing and skin care 64 bathing and skin care,200,3,0,236.3395727,600
9.29E+12,2021-02-12 15:12:23+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,2500,2,0,3592.361505,5000
9.29E+12,2021-02-12 16:54:31+03:00,bathing and skin care,waterwipes bathing and skin care sensitive newborn skin 1 pk 60 unscented wipes,600,3,0,1039.89412,1800
9.29E+12,2021-02-12 16:54:31+03:00,bathing and skin care,mamia sensitive bathing and skin care 64 bathing and skin care,200,3,0,236.3395727,600
9.29E+12,2021-02-12 17:00:27+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,2500,1,0,3592.361505,2500
9.29E+12,2021-02-13 09:51:24+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3000,2,0,3346.568349,6000
9.29E+12,2021-02-13 10:20:36+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,2500,1,16.66666667,3346.568349,2500
9.29E+12,2021-02-13 14:10:40+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,2500,1,16.66666667,3592.361505,2500
9.29E+12,2021-02-13 14:10:40+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,2500,4,16.66666667,3346.568349,10000
9.29E+12,2021-02-13 14:37:15+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3000,1,0,3346.568349,3000
9.30E+12,2021-02-15 11:53:27+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3000,1,0,3346.568349,3000
9.30E+12,2021-02-15 11:56:29+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,2500,1,16.66666667,3346.568349,2500
9.30E+12,2021-02-15 11:56:29+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,2500,3,16.66666667,3592.361505,7500
9.31E+12,2021-02-16 09:49:40+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,4500,2,0,9452.63755,9000
9.31E+12,2021-02-17 12:10:58+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,4500,1,0,9452.63755,4500
9.31E+12,2021-02-17 12:13:04+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,2500,6,16.66666667,3346.568349,15000
9.31E+12,2021-02-17 12:13:51+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,2500,1,16.66666667,3346.568349,2500
9.32E+12,2021-02-18 13:47:29+03:00,bathing and skin care,mamia sensitive bathing and skin care 64 bathing and skin care,200,4,0,236.3395727,800
9.32E+12,2021-02-18 14:25:18+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,4500,1,0,9452.63755,4500
9.32E+12,2021-02-18 14:52:10+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,2500,1,0,3592.361505,2500
9.32E+12,2021-02-18 17:27:38+03:00,bathing and skin care,mamia sensitive bathing and skin care 64 bathing and skin care,200,6,0,236.3395727,1200
9.34E+12,2021-02-19 10:27:22+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,2500,4,16.66666667,3346.568349,10000
9.34E+12,2021-02-19 15:57:27+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3000,1,0,3346.568349,3000
9.34E+12,2021-02-19 16:15:32+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,2500,3,16.66666667,3346.568349,7500
9.34E+12,2021-02-19 16:16:57+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3000,1,0,3346.568349,3000
9.35E+12,2021-02-20 09:52:29+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3000,1,0,3592.361505,3000
9.35E+12,2021-02-20 09:56:56+03:00,bathing and skin care,little angels sensitive baby 64 wipes,220,1,0,661.7508036,220
9.35E+12,2021-02-20 10:46:45+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3000,1,0,3592.361505,3000
9.35E+12,2021-02-20 15:31:30+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,2500,2,16.66666667,3346.568349,5000
9.37E+12,2021-02-22 11:19:53+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3000,2,0,3346.568349,6000
9.37E+12,2021-02-22 13:08:55+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,2500,1,16.66666667,3346.568349,2500
9.38E+12,2021-02-23 09:48:38+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3000,1,0,3592.361505,3000
9.38E+12,2021-02-23 09:54:58+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,2500,1,16.66666667,3346.568349,2500
9.38E+12,2021-02-23 14:36:48+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,2500,3,16.66666667,3346.568349,7500
9.38E+12,2021-02-23 16:51:06+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,2500,1,0,3592.361505,2500
1.17E+13,2021-02-24 11:00:58+03:00,baby formula,nannycare 1 formula first infant goat milk 900 g 0-6 months,4500,3,0,9452.63755,13500
1.17E+13,2021-02-24 11:18:13+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,2500,1,0,3592.361505,2500
1.17E+13,2021-02-24 14:03:52+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,2500,1,16.66666667,3592.361505,2500
1.17E+13,2021-02-24 16:21:48+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,2500,1,16.66666667,3346.568349,2500
1.17E+13,2021-02-25 12:19:40+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,2500,4,0,3592.361505,10000
1.17E+13,2021-02-25 12:19:40+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,2500,1,16.66666667,3592.361505,2500
1.17E+13,2021-02-25 12:19:40+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,2500,3,16.66666667,3346.568349,7500
1.17E+13,2021-02-25 13:33:14+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,2500,9,16.66666667,3592.361505,22500
1.17E+13,2021-02-25 13:57:51+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3000,1,0,3592.361505,3000
1.17E+13,2021-02-26 09:58:44+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,2500,5,0,3592.361505,12500
1.17E+13,2021-02-26 11:48:54+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,2500,2,16.66666667,3346.568349,5000
1.17E+13,2021-02-26 11:48:54+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,2500,2,16.66666667,3592.361505,5000
1.17E+13,2021-02-26 12:20:30+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,2500,1,0,3592.361505,2500
1.17E+13,2021-02-26 13:19:26+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3000,1,0,3592.361505,3000
1.18E+13,2021-02-27 12:03:17+03:00,bathing and skin care,mamia sensitive bathing and skin care 64 bathing and skin care,200,4,0,236.3395727,800
